#,Questions,Iterations,Answers
12,Using an expired coupon for merchandise,27,2
12,Using an expired coupon for merchandise,31,2
12,Using an expired coupon for merchandise,34,2
12,Using an expired coupon for merchandise,39,3
12,Using an expired coupon for merchandise,41,3
12,Using an expired coupon for merchandise,40,2
12,Using an expired coupon for merchandise,38,3
12,Using an expired coupon for merchandise,37,2
12,Using an expired coupon for merchandise,35,3
12,Using an expired coupon for merchandise,48,3
12,Using an expired coupon for merchandise,43,2
12,Using an expired coupon for merchandise,46,2
12,Using an expired coupon for merchandise,45,3
12,Using an expired coupon for merchandise,47,3
12,Using an expired coupon for merchandise,44,3
12,Using an expired coupon for merchandise,42,3
12,Using an expired coupon for merchandise,51,3
12,Using an expired coupon for merchandise,50,2
12,Using an expired coupon for merchandise,54,3
12,Using an expired coupon for merchandise,53,2
12,Using an expired coupon for merchandise,55,3
12,Using an expired coupon for merchandise,52,3
12,Using an expired coupon for merchandise,49,3
12,Using an expired coupon for merchandise,56,3
12,Using an expired coupon for merchandise,58,4
12,Using an expired coupon for merchandise,57,2
12,Using an expired coupon for merchandise,61,3
12,Using an expired coupon for merchandise,60,3
12,Using an expired coupon for merchandise,62,2
12,Using an expired coupon for merchandise,67,3
12,Using an expired coupon for merchandise,68,4
12,Using an expired coupon for merchandise,65,3
12,Using an expired coupon for merchandise,64,3
12,Using an expired coupon for merchandise,66,2
12,Using an expired coupon for merchandise,63,3
12,Using an expired coupon for merchandise,70,4
12,Using an expired coupon for merchandise,71,2
12,Using an expired coupon for merchandise,72,3
12,Using an expired coupon for merchandise,74,3
12,Using an expired coupon for merchandise,69,3
12,Using an expired coupon for merchandise,73,3
12,Using an expired coupon for merchandise,36,2
12,Using an expired coupon for merchandise,80,2
12,Using an expired coupon for merchandise,76,2
12,Using an expired coupon for merchandise,78,3
12,Using an expired coupon for merchandise,77,3
12,Using an expired coupon for merchandise,75,2
12,Using an expired coupon for merchandise,79,3
12,Using an expired coupon for merchandise,81,3
12,Using an expired coupon for merchandise,87,3
12,Using an expired coupon for merchandise,85,2
12,Using an expired coupon for merchandise,83,2
12,Using an expired coupon for merchandise,84,3
12,Using an expired coupon for merchandise,82,3
12,Using an expired coupon for merchandise,86,2
12,Using an expired coupon for merchandise,88,3
12,Using an expired coupon for merchandise,59,2
12,Using an expired coupon for merchandise,95,3
12,Using an expired coupon for merchandise,91,3
12,Using an expired coupon for merchandise,90,4
12,Using an expired coupon for merchandise,93,2
12,Using an expired coupon for merchandise,94,3
12,Using an expired coupon for merchandise,92,3
12,Using an expired coupon for merchandise,96,2
12,Using an expired coupon for merchandise,99,3
12,Using an expired coupon for merchandise,98,3
12,Using an expired coupon for merchandise,97,3
12,Using an expired coupon for merchandise,89,4
13,Returning merchandise to a store by claiming that it was a gift when it was not,3,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,1,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,2,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,0,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,10,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,9,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,6,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,4,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,8,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,7,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,5,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,13,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,15,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,12,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,11,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,17,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,14,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,19,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,18,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,20,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,16,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,21,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,23,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,24,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,27,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,29,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,30,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,22,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,25,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,28,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,26,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,31,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,32,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,35,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,36,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,33,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,39,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,37,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,34,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,43,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,40,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,44,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,41,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,45,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,42,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,46,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,51,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,48,2
13,Returning merchandise to a store by claiming that it was a gift when it was not,53,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,47,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,50,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,52,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,49,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,55,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,59,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,54,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,56,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,57,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,60,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,58,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,61,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,62,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,67,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,64,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,65,1
13,Returning merchandise to a store by claiming that it was a gift when it was not,66,1
